ClientID,ClientNaturalKey,FirstName,LastName,DOB,Age,Gender,Province,City,PostalFSA,Segment,PreferredLanguage,DigitalPreference,RiskTier,EmployerID,AdvisorID,JoinDate
CLT498859735,C7195002900,Timothy,Jones,1958-11-30,67,M,ON,North Thomasfurt,A7K,Mass,Bilingual,Web,Low,EMP07885696,ADV8087458,2024-08-06
CLT327428372,C2000383659,Rachael,Anthony,1970-12-07,55,F,NU,Zacharyton,R1V,Affluent,EN,Call Centre,Med,,ADV1463527,2022-03-22
CLT344730109,C7182940796,Geoffrey,Olsen,1980-10-03,45,F,AB,South Katrina,J1P,Mass,EN,App,Low,,,2014-06-23
CLT096037484,C5157287902,Rebecca,Thomas,2007-04-11,18,F,ON,Samanthamouth,H8Y,Affluent,EN,Call Centre,Med,EMP84058941,ADV8916982,2020-06-27
CLT326761362,C2582728540,Melissa,Vaughan,1978-08-14,47,M,BC,Campbellbury,P2J,Mass,EN,Web,Med,EMP00325034,,2017-05-04
CLT792377245,C2174849601,Laura,Gibbs,2002-07-01,23,M,QC,North Peterland,H9T,Mass,FR,Call Centre,Low,,,2015-06-10
CLT871196815,C6867118359,Brian,Smith,1998-11-01,27,F,ON,Danielhaven,G3T,Mass,EN,Advisor,Med,EMP91200891,ADV3488583,2013-05-20
CLT043321152,C4831482145,Darren,Clark,1952-03-10,73,M,ON,Mccallberg,G8H,Mass,FR,App,Low,,,2019-08-28
CLT374869797,C7708111177,Kevin,Jordan,1971-05-09,54,M,QC,Clementsborough,H4L,Mass,FR,Advisor,Low,EMP88265146,ADV2569519,2015-12-07
CLT636430823,C1837190080,Laura,Schmidt,1965-09-15,60,F,MB,Camposmouth,M2C,Affluent,EN,App,Low,EMP83503519,,2019-12-26
CLT776799401,C9994675163,Shirley,Brewer,1980-02-14,45,M,ON,Williamsfort,K1V,Mass,EN,Web,Low,,ADV3782165,2020-08-04
CLT254677780,C5937086441,Darlene,Jackson,1984-10-19,41,F,ON,Christopherville,N8Y,Mass,EN,Web,Med,,ADV9769881,2015-02-15
CLT381478880,C5960080249,Zachary,Singleton,1950-06-10,75,M,ON,Riosside,B9P,Affluent,EN,Call Centre,High,EMP11385425,ADV2807406,2023-02-07
CLT947271505,C4190205318,Jason,Bennett,1988-06-28,37,F,ON,Andrewfort,B2V,Affluent,EN,Web,Low,EMP44678061,ADV0112363,2023-07-17
CLT950522533,C6562522099,Valerie,Baker,1957-08-25,68,M,SK,West Angelafurt,N9Y,Affluent,FR,App,High,,ADV1623438,2022-04-29
CLT167840297,C6568116962,James,Haynes,1972-11-29,53,M,ON,Seanfort,M2K,Affluent,FR,App,Low,EMP81896350,ADV5363154,2017-11-23
CLT582068107,C4105415789,Misty,Thompson,1980-08-17,45,F,ON,Port Jenniferville,P9S,Affluent,FR,Call Centre,Med,,ADV7158971,2018-09-30
CLT708928947,C4527447441,Valerie,Jones,1955-07-20,70,M,AB,Faithton,C3E,Affluent,EN,Call Centre,Low,EMP32604877,ADV5996819,2014-12-15
CLT490121065,C6325034694,Christina,King,1947-03-12,78,F,BC,Woodtown,Y8T,Mass,EN,Web,Low,,ADV8916982,2020-01-11
CLT578246054,C7530485177,Katherine,Deleon,1970-01-21,55,F,ON,West Scottstad,E6G,Affluent,Bilingual,Call Centre,Low,EMP49219104,ADV4355340,2019-05-30
CLT263375163,C1704803571,Richard,Holden,1964-02-21,61,F,ON,South William,M6T,Mass,EN,App,Med,,ADV6220712,2016-04-23
CLT742026683,C1885947619,Jessica,Wilson,1981-07-31,44,F,ON,Weisshaven,T1B,Mass,EN,Advisor,Low,EMP11153925,,2019-06-29
CLT973257417,C0599506541,Heidi,Smith,1998-10-31,27,F,ON,Travisbury,G4C,Mass,EN,Web,Low,,ADV8268494,2019-12-04
CLT401551765,C5873958829,Jasmine,Richardson,1989-08-30,36,M,QC,Lake Andrewstad,S2M,Mass,EN,Advisor,Low,EMP45065004,,2018-05-30
CLT011920272,C0162065912,Brandi,Cantrell,2002-04-01,23,F,NB,Liuborough,T7T,Affluent,EN,Web,Med,,ADV9384912,2015-01-12
CLT708587169,C2441797885,Wyatt,Walker,1945-04-28,80,F,QC,Amyville,B3X,Affluent,FR,App,Med,EMP73079048,ADV3217875,2012-07-10
CLT415571632,C0146452381,Amy,Grimes,1974-02-14,51,M,Unknown,Ortiztown,K3N,Mass,EN,Web,Low,EMP78437126,,2012-12-20
CLT759239438,C1965947197,Lisa,Henry,1954-12-25,71,F,ON,Daviston,R1H,Affluent,EN,App,Low,EMP48141778,,2020-07-21
CLT153813112,C8908184242,John,Morales,1983-12-13,42,M,QC,Lake Margaret,Y9K,Affluent,EN,Web,Low,,ADV5483576,2010-10-19
CLT544882060,C0841811479,Logan,Reynolds,1975-09-19,50,F,ON,Ericaburgh,Y8R,Affluent,EN,App,High,,,2013-08-06
CLT611673308,C9883658236,Michael,Myers,1999-12-21,26,F,QC,North Lance,M1B,Affluent,FR,Web,Low,EMP33236597,ADV1869519,2010-10-23
CLT817984153,C1354694854,Danielle,Haney,1998-06-30,27,F,QC,Ericborough,M8J,Mass,FR,App,Low,EMP26507468,ADV4177023,2016-01-12
CLT365069191,C7443460910,Christian,Holt,1951-03-01,74,F,ON,West Erin,T3L,Affluent,Bilingual,Web,Low,EMP82723262,ADV8268494,2024-05-30
CLT509790680,C4339816671,Allison,Allen,1957-01-31,68,F,AB,Jeffreyhaven,N5C,Mass,EN,Advisor,Low,,ADV7054906,2025-02-14
CLT911298450,C7298779992,Harold,Caldwell,1964-02-17,61,F,QC,East Barbaraborough,T5S,Mass,FR,Web,Low,,,2014-04-15
CLT807380267,C6453028901,Dawn,Fowler,2005-04-11,20,F,AB,New Clinton,A7E,Mass,EN,Advisor,Low,,,2018-08-08
CLT003664535,C6960675083,Zachary,Wilson,1990-05-08,35,F,ON,East Nancy,B9E,Affluent,EN,App,Low,EMP82231138,,2010-01-19
CLT620278584,C5400412641,Audrey,Johnston,1985-12-04,40,F,ON,North Mark,G2S,Affluent,EN,App,Low,,ADV4476194,2012-03-04
CLT750266721,C9971573873,Janet,Curry,1987-11-24,38,M,ON,West Edwardberg,T7H,High Net Worth,EN,Web,Low,EMP01333371,ADV7942481,2014-11-07
CLT937088720,C1934838763,Raymond,Taylor,1970-10-20,55,M,ON,Kennethland,R2V,Affluent,FR,Advisor,Med,,ADV1477178,2016-09-12
CLT259746761,C9732423316,William,Allen,1966-01-19,59,F,AB,New Ryan,R5L,Mass,EN,App,Low,EMP12149574,,2020-11-21
CLT586357015,C1957939475,Christopher,Garcia,1988-03-19,37,F,ON,South Beverlyville,T3T,Affluent,EN,Web,Low,,ADV5836689,2015-03-05
CLT047580496,C6024749508,Pamela,Schultz,1974-06-07,51,M,QC,East Samantha,J5B,Affluent,FR,Call Centre,Low,,,2013-02-12
CLT840382867,C3978353919,Jose,Mckinney,1972-10-19,53,F,ON,Elizabethstad,A7S,Affluent,EN,Call Centre,Med,EMP16793256,ADV4177023,2016-01-19
CLT995611910,C5151362746,Mark,Smith,1961-11-06,64,F,SK,Port Melissa,C8N,Affluent,EN,Web,Low,EMP64849956,,2013-08-12
CLT004018015,C5446830739,Amanda,West,1980-10-07,45,F,ON,Flemingberg,E2Y,Affluent,Bilingual,App,Med,EMP17940815,ADV7793302,2023-05-08
CLT234177053,C5998858355,Steve,Garcia,1951-12-21,74,F,ON,Brownfurt,H2B,Affluent,Bilingual,App,Med,EMP51098121,ADV2761906,2020-10-17
CLT563678154,C7235799595,Connor,Bowman,1994-12-13,31,M,Unknown,Jaimefort,S7T,Affluent,EN,Web,High,EMP94332778,ADV1973400,2018-02-03
CLT932731592,C4580666507,Joyce,Lopez,1984-01-24,41,F,ON,Port Kristopher,N2R,Affluent,EN,Web,Med,,ADV7984705,2011-03-28
CLT144260418,C0214676489,Scott,Jackson,2006-11-23,19,F,ON,Joycestad,Y5C,Mass,FR,Web,Low,EMP47437617,ADV3964002,2016-09-26
CLT566668613,C8596618412,Aaron,King,1958-07-27,67,F,BC,New Marychester,M4X,Mass,FR,App,Med,,ADV8714996,2012-03-19
CLT494873844,C4197184853,Andrew,Harris,1980-06-18,45,M,ON,North Racheltown,H9S,Affluent,EN,App,Low,,ADV5725706,2011-01-06
CLT115787424,C2085198427,Jeremiah,Young,1992-02-22,33,F,ON,New Jo,V7H,Mass,EN,App,Med,,,2014-12-08
CLT151714267,C5754968821,Heather,Ross,1960-02-09,65,M,AB,Rossport,C8T,Mass,EN,Web,Low,EMP96446551,,2016-04-29
CLT329883072,C7245154423,Felicia,Dunn,1958-09-05,67,M,ON,Lake Robert,M6P,Affluent,Bilingual,App,Low,,ADV2286979,2015-04-02
CLT271823666,C8727027889,Troy,Jacobs,1977-11-06,48,M,ON,Mcmahonland,K7S,Mass,FR,Call Centre,Low,EMP11080369,ADV1914468,2016-07-05
CLT563415399,C8587172007,Andrea,Shaw,1967-03-17,58,F,NS,East Heatherview,B9S,Affluent,Bilingual,Web,Med,EMP50315793,ADV3245480,2011-02-15
CLT060342808,C2271809273,Martin,Barr,1964-06-17,61,M,MB,Andreabury,N4J,Mass,EN,Web,Low,EMP92315135,ADV8714996,2012-03-06
CLT979267323,C3315647346,Laura,Harmon,1959-06-06,66,F,BC,Lewisfort,H2H,Affluent,EN,App,Low,EMP27791495,ADV1477178,2014-03-20
CLT051390721,C3820545094,Kevin,Bailey,2003-06-08,22,M,QC,West Kimberlyborough,V1E,Affluent,FR,Web,High,,,2013-10-13
CLT536877624,C3012536489,Doris,James,2006-12-07,19,X/Other,ON,Taylorfort,V6P,Mass,EN,Web,Low,,ADV6652514,2010-09-30
CLT955651517,C8788196290,Tracy,Werner,1962-08-20,63,F,ON,Michaelborough,X4M,Mass,EN,App,Med,EMP68175819,ADV0206523,2023-07-30
CLT822036148,C1229370639,Jennifer,Ashley,1982-12-30,43,F,ON,New Nicoleburgh,B8K,Mass,Bilingual,Advisor,Low,EMP93145639,ADV7325786,2010-03-07
CLT809868546,C9478158858,Randy,Smith,1968-10-13,57,F,ON,Cherylville,M2A,Affluent,EN,Web,Med,EMP31206964,ADV0475444,2025-04-24
CLT807386058,C0184439654,Ryan,Booker,1981-04-06,44,M,BC,Jacobbury,J3P,Mass,EN,Web,Med,EMP77764727,ADV3529095,2017-11-09
CLT761968896,C0703331234,Robert,Kemp,1993-08-29,32,M,NB,Robertmouth,Y5Y,Mass,EN,Web,Low,EMP74334262,ADV4508608,2021-03-07
CLT501698814,C5676449882,David,Little,1970-06-15,55,M,ON,South Jonathan,T4T,Mass,Bilingual,Web,Med,,,2015-05-07
CLT664928464,C2334944652,Jason,Robles,1967-02-17,58,F,ON,West Elijahport,L2M,Mass,Bilingual,App,Low,,ADV1084026,2018-12-04
CLT355700327,C7206398747,Michelle,Price,1995-01-27,30,M,QC,Lake Colleen,J7L,Mass,FR,App,Low,,ADV8520575,2011-08-27
CLT611868643,C7432169792,Jeffrey,Galvan,1958-04-23,67,F,ON,South James,K4E,Mass,Bilingual,Call Centre,Low,,ADV9653463,2012-06-23
CLT894439118,C9079593823,James,Price,1985-04-20,40,F,BC,South Robertton,C9C,Affluent,EN,Call Centre,Low,EMP57611719,ADV9741357,2023-06-07
CLT925290559,C5432868991,Hannah,Bennett,1975-02-22,50,M,QC,Coxport,Y4E,Mass,FR,Web,Low,EMP56988634,ADV2842054,2010-11-10
CLT534680751,C3624108378,Michele,Harris,1966-09-08,59,M,NB,North Sierrahaven,A3N,Mass,EN,Web,Low,EMP09151978,ADV2333456,2017-09-18
CLT358846569,C4239579271,Douglas,Peterson,1955-08-31,70,F,BC,Beasleyhaven,H7Y,Mass,EN,Call Centre,Med,EMP32186164,ADV1789019,2013-03-21
CLT081941087,C0287820371,Chelsea,Vargas,1974-08-12,51,F,QC,South Timothy,M4H,Mass,FR,Web,Low,EMP14284920,,2015-04-16
CLT498156652,C1714070358,Jerry,Fernandez,2007-06-28,18,M,ON,Port Timothyville,T7L,Affluent,Bilingual,Web,Med,EMP93889385,ADV9270549,2010-01-18
CLT214591464,C6445147071,Melissa,Thompson,1960-01-15,65,M,BC,East Richard,X9G,Mass,EN,Call Centre,Low,EMP23131070,,2015-06-28
CLT061726161,C2320791717,Jennifer,Fields,1957-03-31,68,F,QC,East Robert,C2P,Affluent,FR,App,Med,,ADV9568777,2012-10-17
CLT272442535,C7097438625,Rebecca,Mayer,1964-10-02,61,F,ON,Nataliefort,E6M,Mass,FR,Web,Med,,ADV2264945,2017-07-16
CLT772675740,C9389080408,Maurice,Johnson,1992-09-01,33,M,ON,Christopherburgh,B7H,Mass,EN,App,Med,,ADV8138908,2017-01-06
CLT594568436,C0331214442,Sharon,Cannon,1948-04-29,77,M,ON,Deannaside,L6H,Mass,EN,App,Low,,ADV4837422,2019-04-26
CLT666923818,C3254105573,Danielle,Munoz,1980-08-07,45,F,BC,South Andrefort,G2X,Mass,EN,Web,High,,ADV9741357,2011-05-22
CLT268862376,C0341997007,Wanda,Turner,1986-06-01,39,M,BC,Anthonyfurt,B3R,Affluent,EN,Web,Med,,,2010-12-18
CLT259055821,C4797332745,John,Walker,1946-12-18,79,M,MB,Danielleside,T7E,Mass,EN,Web,High,,ADV5854985,2018-10-01
CLT438733005,C4155447646,Martha,Cross,1992-02-21,33,F,ON,West Alyssa,T2C,Affluent,EN,Call Centre,Low,EMP37446318,ADV3628937,2020-09-16
CLT671150845,C1556325677,Patricia,Ortiz,1969-11-05,56,F,QC,East Howard,X9M,Mass,FR,Web,Low,,ADV5673645,2021-11-08
CLT750231501,C0829290597,Gary,Mckee,1977-11-04,48,M,AB,North Christopherberg,L6L,Mass,Bilingual,App,Low,,ADV5402849,2024-04-09
CLT810482379,C0919255412,Andrew,Black,1993-05-14,32,F,AB,Chaseberg,P1P,Mass,EN,Web,Low,,,2015-05-13
CLT212838447,C9663763727,Mark,Jordan,1980-02-13,45,F,BC,Briannafurt,P4G,High Net Worth,EN,Web,Med,EMP82757752,ADV1088007,2024-07-17
CLT972315932,C1602205062,Cheryl,Wilkins,1976-08-13,49,M,NB,Jamesview,Y7M,Affluent,EN,Web,Low,EMP05220943,ADV7054906,2014-08-14
CLT902399880,C4112810009,Matthew,Weaver,2007-10-26,18,M,MB,Courtneyshire,Y1B,Affluent,EN,Web,Med,,ADV4336441,2020-10-10
CLT083159741,C5375932350,Brenda,Hall,1975-07-24,50,M,ON,West Cheryl,K2G,Mass,Bilingual,Advisor,Low,,,2010-11-22
CLT701710957,C7853366464,William,Watkins,2005-11-29,20,F,BC,Robertfurt,R3A,Affluent,EN,App,Low,,ADV0110156,2017-11-22
CLT786751745,C9451468413,Patrick,Diaz,1952-04-07,73,M,ON,Hillton,G3R,Mass,EN,Web,Med,EMP18594269,,2022-09-20
CLT387514250,C6842825980,Timothy,Faulkner,2005-06-25,20,F,QC,Amandashire,P4R,Affluent,EN,Web,Low,EMP11655756,ADV2948561,2019-05-17
CLT492448985,C3966078029,Patrick,Evans,1973-12-15,52,F,ON,East Stevenfurt,C3R,Affluent,EN,App,High,,ADV5836689,2022-08-10
CLT470634642,C0400053356,Adam,King,1951-06-10,74,F,QC,Port Gina,C8P,Mass,FR,Call Centre,Low,,ADV3291949,2011-07-03
CLT140886275,C3200601362,Harold,Mccullough,1969-11-03,56,M,QC,Jennifermouth,R3L,Mass,FR,App,Low,EMP24244057,ADV1390040,2011-11-29
CLT240130893,C5851118228,Bruce,Hall,1986-03-22,39,M,NL,Lake Denise,X9K,Mass,EN,Advisor,Med,,,2016-02-28
CLT373705077,C1662146110,Jessica,Mcdowell,1952-11-09,73,M,ON,Maryland,Y6P,Mass,EN,Call Centre,Med,EMP92486320,,2024-08-28
CLT486254667,C3054704386,Matthew,Jensen,2003-08-08,22,F,QC,West Justinstad,T3C,Affluent,EN,Web,Med,EMP62324534,ADV1220760,2016-05-04
CLT103043669,C4631784117,Michelle,Mathis,1949-11-14,76,F,AB,Monicamouth,E8N,Mass,EN,Web,High,,,2013-11-27
CLT047286415,C3821664842,Jorge,Costa,1957-06-16,68,F,MB,Randalltown,C3T,Affluent,EN,App,Med,,ADV4617170,2023-06-21
CLT033008403,C6052487307,Wanda,Collier,1956-02-03,69,F,ON,Fuentesmouth,G7X,Mass,EN,Call Centre,Med,,ADV4737705,2021-06-16
CLT584146163,C3308834726,Mark,Willis,1958-10-21,67,F,ON,Lake Jeffreybury,K3J,Affluent,EN,Call Centre,Med,,ADV3250205,2014-07-18
CLT945780300,C5022409819,Joshua,Cannon,1972-01-18,53,M,ON,Andrewmouth,J8A,High Net Worth,EN,Advisor,High,,,2010-05-24
CLT447692514,C4332334083,Joy,Smith,1954-12-26,71,M,MB,Andersonland,G2P,High Net Worth,Bilingual,Advisor,Low,EMP97186519,,2012-12-17
CLT195037776,C2410416393,Alyssa,Kirk,1974-04-26,51,F,ON,Bryantville,G4P,Mass,EN,App,Med,EMP93070778,ADV5310360,2020-12-08
CLT994960728,C2828185669,Adam,Gomez,1974-10-08,51,F,AB,Cunninghamview,R6B,Mass,EN,Web,Low,,ADV1438845,2025-03-13
CLT248719450,C3497666077,Joshua,Crawford,1954-03-12,71,F,ON,Gregoryview,A3Y,Affluent,EN,Advisor,Med,,ADV8466375,2020-08-09
CLT043007555,C7517060629,Russell,Martinez,1974-01-30,51,M,ON,North Angelaton,T5N,Mass,EN,App,High,EMP07608097,ADV8466375,2016-08-28
CLT949276211,C9532706343,Jeremy,Burns,1986-03-09,39,M,ON,Lake Adam,V9P,Mass,EN,Call Centre,Low,,,2013-08-19
CLT616671124,C8821508124,William,Glover,1966-03-12,59,M,AB,Sellersshire,T4R,High Net Worth,EN,App,Low,,ADV8437564,2015-02-08
CLT040135471,C6317792002,Grace,Sanders,1956-03-31,69,M,ON,Simpsonfort,Y3R,Mass,EN,Call Centre,Low,,,2022-05-11
CLT094672086,C9696007922,Karen,Kim,1999-12-20,26,F,BC,East Tonyaview,L2S,Mass,FR,App,Med,,,2013-07-07
CLT584078318,C5701383418,Steven,Scott,1966-06-25,59,F,ON,South Ronaldstad,R4G,Mass,EN,Web,Low,,ADV5666792,2022-07-01
CLT008275984,C2189771802,Eric,Glover,1959-05-09,66,F,BC,Hernandeztown,E3M,Mass,FR,App,Med,,ADV1623438,2011-04-25
CLT719925931,C7023029129,Rodney,Lopez,1960-05-26,65,F,MB,New Haroldstad,A7R,Mass,Bilingual,Advisor,Low,EMP73294044,ADV4236032,2013-01-30
CLT911442809,C4624090417,Mary,Baxter,1982-04-05,43,X/Other,MB,North Carrie,H7P,Mass,Bilingual,App,Med,,,2023-09-14
CLT624097909,C0500682182,Jeremy,Padilla,1979-09-08,46,F,QC,Smithstad,N2C,Mass,FR,Web,Low,,ADV1463527,2021-10-26
CLT856359835,C5434036297,Tyler,Fitzgerald,1983-01-19,42,F,ON,South Scotttown,L1L,Mass,EN,Web,Low,,ADV0462046,2010-07-10
CLT336469141,C2390173892,Valerie,Jones,1979-08-01,46,F,ON,East Richard,G8J,Mass,EN,Web,Low,EMP31392821,ADV4336441,2010-08-09
CLT003073296,C6252983082,Allen,Vaughn,2007-09-11,18,F,QC,Kimshire,Y6E,High Net Worth,FR,Web,Low,,ADV8535585,2014-09-06
CLT772615927,C7554073022,Sarah,Pearson,1976-04-04,49,F,ON,Johnsonfurt,X4Y,High Net Worth,EN,Call Centre,Low,,,2025-05-31
CLT051949915,C1141077980,Gary,Hamilton,1975-10-21,50,F,NS,West Alexandriaton,C4A,Affluent,EN,Web,Low,EMP85753667,ADV1477178,2017-06-29
CLT646486486,C0328949120,Michael,Byrd,1976-11-20,49,F,MB,Hernandezmouth,K3P,Mass,EN,App,Low,,ADV6521740,2022-12-02
CLT230455723,C6223303478,Karina,Rice,1994-08-13,31,M,ON,Lake Brucemouth,M1H,Affluent,EN,Web,Med,EMP31299062,,2012-05-24
CLT774784725,C7161015938,Jesus,Atkins,1967-12-18,58,M,ON,South Davidstad,A4C,Mass,EN,Web,Med,EMP34065954,,2025-03-29
CLT263893079,C6184165921,Hannah,Cantu,1983-02-04,42,M,AB,Toniberg,E7M,Mass,EN,Web,Med,EMP27791495,ADV2948561,2022-01-06
CLT920042113,C3768460449,Jeremiah,Holmes,1984-11-27,41,F,Unknown,West Cliffordberg,A5V,Mass,EN,Web,Low,EMP22014414,ADV8817348,2022-11-25
CLT089150028,C0903252080,Jeffery,Sparks,1984-10-09,41,M,BC,South Shelby,T6T,Affluent,FR,App,Med,EMP26705922,,2024-07-31
CLT771253755,C3773566558,Dawn,Dominguez,1971-01-22,54,M,ON,Hectorstad,E6V,Affluent,EN,App,Med,EMP00552206,ADV8503800,2021-04-07
CLT595740587,C8584862031,Jacob,Foley,1950-06-01,75,F,QC,Lisaville,N7R,Mass,FR,Web,Med,EMP41288611,,2022-02-05
CLT599993142,C6645845001,Angela,Cook,2002-10-04,23,F,QC,Port Jerrymouth,G8T,Mass,EN,App,Med,EMP40798748,,2019-03-13
CLT161014696,C8110584822,Vincent,Macdonald,1971-01-08,54,F,MB,Tamaraland,A6B,Affluent,Bilingual,Web,Low,,,2022-01-11
CLT523610799,C4124892059,Joseph,Reed,1981-08-20,44,F,BC,Zacharyview,G2P,Mass,EN,App,Med,EMP39464279,ADV3519576,2020-07-01
CLT697030298,C3474715381,Kimberly,Jones,1958-11-01,67,M,ON,South Patrickmouth,V5S,Mass,EN,Web,Low,,ADV1414165,2010-06-22
CLT942319503,C2806970836,Sierra,Young,1997-01-03,28,M,ON,Fernandezton,N8X,Mass,Bilingual,App,Med,EMP01587507,ADV5876819,2016-09-27
CLT478278723,C3677167435,Sandra,Santos,1975-11-18,50,F,QC,West Elizabethport,T4K,Mass,Bilingual,App,Med,,ADV6520247,2010-04-17
CLT153409620,C6979263121,Stephanie,Tyler,2007-12-01,18,M,ON,Melissamouth,A9N,Mass,EN,App,High,EMP05164467,ADV0196283,2011-07-30
CLT311705751,C9317531246,Jesse,King,1991-06-21,34,F,QC,Port Caitlinview,K7R,Mass,FR,Web,Low,,ADV0754919,2013-04-03
CLT219691337,C9315677725,David,Moore,1985-06-18,40,F,BC,Claudiafurt,L7Y,Affluent,EN,Call Centre,Low,EMP40887645,ADV9384912,2012-08-22
CLT084938848,C3968613606,Thomas,Anderson,1964-01-30,61,F,ON,New Holly,J1K,Mass,Bilingual,Advisor,Med,EMP77917971,ADV4336441,2024-05-12
CLT369140520,C2272853982,Sandy,Gomez,2003-08-30,22,F,ON,Diazbury,L4L,Affluent,Bilingual,Call Centre,Low,EMP31699220,ADV2980924,2018-12-11
CLT927120739,C1892168327,Daniel,Todd,1955-12-31,70,F,BC,New Kelseyfurt,S4R,Mass,EN,Call Centre,Low,,ADV7598083,2012-09-11
CLT517866812,C1708998182,Brandon,Fox,1988-12-07,37,M,ON,Phillipsport,G9G,Mass,EN,Web,Med,EMP14140632,,2012-01-27
CLT771052142,C9037430729,John,Davis,1949-12-19,76,F,ON,South Ricky,N4T,Mass,EN,Call Centre,Low,EMP01764712,ADV0547866,2024-01-18
CLT980921134,C2554217522,Timothy,Harris,1977-04-10,48,M,ON,South Aliciashire,J1S,Affluent,Bilingual,Advisor,Med,EMP27791495,ADV1464332,2018-10-13
CLT936084547,C2927398967,Ruth,Roberts,1945-02-08,80,F,ON,Gutierrezton,R8G,Mass,FR,Web,Med,EMP51969914,ADV2961815,2010-07-28
CLT638196143,C8392429946,Sarah,Miller,1993-01-28,32,F,ON,Ryanbury,T1P,Affluent,EN,App,Low,EMP71200250,,2022-10-31
CLT098513745,C2483470706,Courtney,Waters,1954-05-28,71,M,ON,New Cherylland,R7P,Mass,Bilingual,App,Med,EMP69487327,ADV0605872,2012-06-21
CLT818929376,C2102699783,Angela,Anderson,1971-01-04,54,M,AB,Stokeshaven,G4C,Mass,Bilingual,Web,Med,,ADV6586365,2022-11-23
CLT905800045,C3279933599,Daniel,Webster,1969-11-02,56,M,QC,Hernandezton,B3N,Mass,FR,App,Low,EMP55793416,,2019-11-22
CLT749164556,C9746021777,Brian,Knight,1990-04-27,35,F,ON,East Sandrafort,E8E,Mass,EN,Advisor,Low,EMP46093065,ADV1876842,2020-06-20
CLT783016170,C7434555934,Peter,Gross,1972-01-27,53,F,QC,Katherinefort,T2V,Affluent,FR,Web,Med,EMP52948632,ADV0768830,2020-03-23
CLT993898623,C8976917561,Amy,Arnold,1961-07-07,64,F,ON,East Julie,L7N,Mass,EN,Web,Med,EMP21178469,ADV8804210,2024-01-27
CLT396018459,C6730515588,Kathy,Martinez,1967-04-20,58,M,BC,East Jennifer,A3J,Mass,EN,App,High,EMP71959146,ADV2223003,2025-04-08
CLT548390814,C1568791965,Matthew,Harris,1960-02-28,65,M,AB,Port Christopherport,L8T,Affluent,EN,Call Centre,Med,,ADV5310360,2014-03-10
CLT274753732,C3656787355,Janice,Goodwin,1952-01-18,73,M,PE,North Tiffany,E1N,Affluent,EN,Call Centre,Low,EMP09009180,ADV1828054,2025-01-07
CLT895920884,C5674198495,Denise,Williams,1989-04-01,36,F,ON,East Elizabethbury,V7B,Affluent,EN,Web,Low,EMP83503519,,2013-04-22
CLT883168542,C0566343050,Monica,Russell,2005-04-24,20,F,AB,Matthewburgh,S4L,Mass,Bilingual,Call Centre,Med,,ADV6667981,2021-01-27
CLT273563376,C1710710373,Sharon,Johnson,1985-03-24,40,M,MB,Turnerstad,T3B,Mass,EN,App,Low,EMP72786396,,2024-10-26
CLT750603728,C8364611067,Garrett,Chang,1998-09-09,27,F,Unknown,Sethside,V4T,Mass,Bilingual,App,Low,,ADV7256338,2012-02-26
CLT695418682,C3198714538,Christine,Holland,1990-06-21,35,F,QC,Cathychester,C8J,Mass,FR,Advisor,Med,EMP71017780,ADV0707127,2013-10-30
CLT234822141,C8318615411,Thomas,Sullivan,1982-09-30,43,M,ON,Jeremybury,K9S,High Net Worth,Bilingual,Call Centre,Low,,ADV4300648,2018-02-19
CLT034499598,C3874369645,Monique,Mcclure,1949-11-21,76,F,ON,New Susan,C7T,Mass,EN,App,High,EMP34198833,ADV6796533,2014-02-21
CLT053065628,C5883450937,Jenna,Conley,1986-05-12,39,F,MB,South Lynn,J3E,Mass,EN,App,Low,EMP13456680,ADV9718250,2017-04-16
CLT422218274,C8741204302,Steven,Wright,1953-06-08,72,F,QC,Louisfort,S6N,Affluent,EN,App,Low,EMP58735572,ADV2614390,2014-03-30
CLT188730778,C6516464650,Emma,Mueller,1949-03-07,76,F,QC,West Darrell,L9A,Mass,FR,Call Centre,Low,EMP36714042,ADV8967534,2023-08-30
CLT080077373,C6429250607,Victoria,Jackson,1978-04-04,47,F,ON,Jacquelineberg,X3X,Mass,EN,Web,Low,EMP30345626,ADV5416504,2024-03-22
CLT138576661,C4778571290,Russell,Zavala,1981-02-23,44,F,QC,Leeburgh,S9N,Affluent,FR,Web,Med,EMP83435141,,2020-03-24
CLT011643847,C6834466509,Shawn,Flores,1956-06-03,69,M,NB,Ewingchester,T6B,High Net Worth,EN,Web,Low,EMP07352330,ADV7258821,2023-06-11
CLT613273583,C1806723649,Natasha,Watson,1948-04-19,77,F,ON,New Alexbury,C2P,Mass,EN,Web,Med,EMP94290454,,2020-04-28
CLT920140333,C8136296043,Gavin,Herrera,1988-08-21,37,F,ON,New Kaylaborough,C7H,Affluent,FR,Call Centre,Med,,ADV8804210,2014-02-01
CLT142755741,C2353403743,Ashley,Foster,1969-07-29,56,X/Other,Unknown,Norrischester,H9J,Affluent,EN,Web,Low,EMP14565395,ADV4185207,2024-04-13
CLT794760163,C6199570391,Kerry,Smith,1987-11-20,38,F,AB,Terrancefurt,J8A,Mass,EN,Call Centre,Med,,,2021-09-27
CLT255990473,C8988230837,Dana,Schneider,1945-12-20,80,F,ON,Lanetown,P3N,Affluent,Bilingual,App,Low,,ADV3472025,2011-05-28
